danger_level,elevation,temperature,wind_speed,humidity,avalanche_act,snow_depth
40.0,2635,-4,35,61,1,12.63
40.0,2710,11,29,62,1,12.36
40.0,2500,-30,9,61,0,14.84
40.0,2365,6,31,61,0,13.63
60.0,2466,-14,7,54,0,4.794
60.0,2525,-14,7,54,0,16.39
40.0,2400,4,10,56,0,14.51
60.0,2340,-8,12,63,1,1.696
40.0,2560,-20,11,61,0,3.903
40.0,2605,-31,31,61,0,11.09
60.0,2560,-23,33,55,0,16.39
40.0,2412,11,29,59,0,11.77
40.0,2735,-7,24,59,0,11.69
40.0,2644,3,9,61,0,15.92
40.0,2094,-16,16,56,0,12.63
40.0,2500,13,35,50,0,12.12
60.0,2087,-24,10,55,0,3.252
60.0,2460,-29,8,65,0,12.56
40.0,2405,3,7,54,0,5.313
60.0,2650,-23,33,68,1,5.313
40.0,2510,-31,31,53,0,9.95
60.0,2780,-14,26,63,0,16.86
60.0,2130,-4,39,60,0,10.55
40.0,2415,-22,12,60,0,12.96
60.0,2379,-14,7,53,1,2.446
40.0,2387,8,24,57,0,5.044
40.0,2030,-11,23,67,0,16.39
60.0,2680,-34,13,58,0,9.95
40.0,2520,4,10,65,0,7.927
60.0,2475,-32,27,57,0,6.939
60.0,2480,-25,33,64,0,13.1
40.0,2375,4,10,58,0,13.37
60.0,2470,-14,26,54,0,12.37
40.0,2490,-20,11,56,0,14.64
40.0,2400,12,37,50,1,13.37
40.0,2412,-13,25,59,0,15.18
40.0,2380,-14,36,60,0,10.55
40.0,2618,15,19,60,0,3.505
40.0,2580,8,24,61,0,5.241
40.0,2080,-7,24,59,0,12.63
60.0,2285,-14,7,48,0,9.21
40.0,2447,3,9,52,0,17.26
40.0,2685,-11,10,60,0,15.99
40.0,2448,-7,24,58,0,3.836
40.0,2555,11,29,67,0,8.14
40.0,2330,-7,24,63,1,6.767
40.0,2710,2,37,53,1,4.512
40.0,2465,-4,35,50,0,8.75
60.0,2241,-4,39,48,0,5.907
40.0,2447,-7,40,61,0,2.865
40.0,2480,2,37,56,0,12.53
40.0,2650,4,10,65,1,10.05
40.0,2425,3,9,64,1,5.984
40.0,2140,-7,40,50,0,8.68
40.0,2394,-20,11,56,0,15.31
40.0,2595,3,36,60,1,12.43
40.0,2140,-20,11,50,0,13.5
60.0,2420,-7,22,66,0,4.535
60.0,2580,-4,39,62,0,5.241
60.0,2200,-32,27,55,0,8.14
40.0,2447,-20,11,58,0,11.77
40.0,2430,-23,35,56,0,12.31
60.0,2305,13,27,53,1,6.592
40.0,2394,4,10,60,0,15.58
40.0,2087,2,37,56,0,12.77
60.0,2335,-24,10,55,1,16.12
40.0,2680,6,31,56,0,15.04
60.0,2195,-32,27,55,0,5.59
40.0,2380,-27,8,54,0,13.13
60.0,2506,-32,27,63,0,11.69
60.0,2605,-17,19,68,0,6.324
40.0,2600,1,20,57,1,11.91
40.0,2360,-4,35,58,1,5.866
60.0,2508,-13,12,55,0,13.19
40.0,2213,11,29,65,0,16.19
40.0,2405,-7,16,54,0,13.77
40.0,2660,8,40,53,0,13.14
60.0,2415,13,27,68,0,13.1
60.0,2285,-17,19,60,0,12.77
40.0,2555,-16,16,64,0,13.19
40.0,2735,11,11,59,0,13.6
40.0,2360,11,11,50,1,5.141
40.0,2542,4,10,61,1,4.512
60.0,2560,-28,14,65,1,6.069
40.0,2294,-16,16,60,1,14.89
40.0,2462,11,11,61,0,12.77
40.0,2500,3,36,56,0,9.47
40.0,2447,8,24,50,0,14.04
40.0,2515,12,37,53,0,13.63
40.0,2360,-4,35,64,0,5.59
40.0,2447,-13,25,58,0,16.12
60.0,2270,-27,38,57,1,11.09
40.0,2542,11,11,62,1,12.23
40.0,2080,13,35,57,0,13.35
40.0,2760,15,19,61,0,8.14
40.0,2735,-11,23,61,0,6.395
40.0,2139,-24,36,56,0,7.729
40.0,2495,2,37,56,0,4.579
40.0,2350,4,10,60,0,16.12
40.0,2450,-11,10,58,0,11.96
40.0,2465,13,35,56,0,13.37
60.0,2130,-11,9,55,1,12.09
40.0,2360,0,23,58,0,6.659
60.0,2115,-13,12,62,1,12.9
60.0,2270,-32,27,55,0,6.6
60.0,1760,0,36,48,0,9.01
60.0,2200,-11,30,57,0,5.921
40.0,2420,15,19,61,0,4.645
60.0,2233,11,31,68,0,9.74
40.0,2520,-24,36,52,0,3.702
60.0,2466,-7,22,55,0,5.335
40.0,2020,-23,35,52,1,7.468
40.0,2395,11,11,58,1,2.446
40.0,2510,2,37,50,0,2.836
60.0,2370,-17,19,55,0,12.56
40.0,2513,3,9,61,1,2.169
40.0,2272,-13,25,63,0,12.49
60.0,1980,-14,7,55,1,6.659
40.0,2470,-22,12,50,0,4.512
60.0,2525,-23,33,53,0,8.47
60.0,2586,-23,33,65,0,17.26
40.0,2470,-13,25,58,0,13.03
60.0,2520,10,31,66,0,15.92
60.0,2475,15,15,56,0,15.44
40.0,2380,13,35,50,0,16.86
40.0,2555,4,10,67,0,14.84
40.0,2420,-13,25,53,0,10.78
60.0,2590,15,36,58,0,3.319
40.0,2294,-2,7,61,1,13.63
40.0,2750,-22,12,65,0,10.75
40.0,2469,3,9,61,1,10.55
60.0,2475,-32,27,63,0,8.87
40.0,2577,2,37,59,0,3.908
40.0,2415,-27,8,63,0,6.868
40.0,2350,-16,16,52,0,17.62
40.0,2520,-2,7,50,0,15.92
60.0,2483,-27,38,59,1,15.78
40.0,2510,-16,16,61,0,3.568
60.0,2355,-14,26,64,0,15.92
40.0,2340,-16,16,50,0,6.118
60.0,2167,-24,10,66,0,15.04
40.0,2470,-7,34,57,0,4.709
40.0,2494,-32,7,56,0,4.535
40.0,2605,-11,14,50,0,10.34
40.0,2470,1,20,59,0,6.6
40.0,2600,3,9,56,0,4.645
60.0,2480,-4,39,54,1,10.02
60.0,2590,-10,34,68,0,12.31
60.0,2280,0,36,65,0,7.129
40.0,2630,-22,12,65,0,17.8
40.0,2420,-20,11,56,0,4.713
40.0,2665,-2,33,50,0,11.91
40.0,2500,-20,11,50,1,10.02
40.0,2400,6,31,52,0,17.53
40.0,2710,13,35,60,0,13.24
60.0,2310,14,35,63,0,10.62
60.0,2565,-10,34,48,1,5.044
40.0,2450,4,10,61,0,5.044
40.0,2447,-2,7,58,0,5.866
60.0,2500,-23,33,63,1,13.84
60.0,2800,-23,33,59,0,15.99
40.0,2965,-31,31,56,0,13.35
40.0,2330,15,19,62,1,6.324
40.0,2595,-22,12,57,0,10.75
60.0,2710,-14,7,64,0,2.836
40.0,2450,-32,7,50,0,2.169
40.0,2568,-27,6,64,0,13.7
40.0,2700,-22,12,59,1,6.395
40.0,2760,3,9,58,0,7.468
60.0,2202,-32,27,55,1,12.63
60.0,2410,-10,34,54,0,15.78
60.0,2400,-17,19,56,0,14.04
40.0,2380,11,11,60,0,10.02
60.0,2115,-34,13,66,0,9.74
40.0,2555,-11,14,58,0,6.069
60.0,2300,-8,13,62,1,15.11
40.0,2510,-7,40,59,0,4.535
60.0,2065,-7,22,56,1,11.42
40.0,2490,-7,40,65,0,8.14
40.0,2139,11,11,63,0,15.11
40.0,2394,2,37,58,0,11.01
60.0,2770,-14,7,54,1,15.85
40.0,2670,11,29,52,0,15.78
60.0,2410,-23,33,62,0,5.141
60.0,2480,-11,36,66,0,10.55
40.0,2447,8,24,59,0,12.26
40.0,2688,13,35,52,0,11.96
40.0,2665,-11,14,64,0,12.09
60.0,2379,15,36,66,1,10.75
40.0,2465,-22,12,50,0,15.18
60.0,2560,-27,38,63,0,15.18
40.0,2415,-31,31,57,0,2.446
40.0,2495,12,16,63,0,15.38
40.0,2380,-22,12,64,0,17.26
60.0,2475,-14,7,59,0,12.49
40.0,2390,13,35,56,0,16.12
40.0,1945,3,36,52,0,17.08
60.0,2130,15,15,48,0,6.734
40.0,2490,-22,12,65,0,11.42
40.0,2210,3,36,53,0,13.7
60.0,2590,-17,19,66,1,2.446
40.0,2311,8,40,62,0,12.56
60.0,2250,15,36,55,0,16.63
40.0,2380,-4,35,56,0,15.62
60.0,2565,15,15,63,1,4.535
40.0,2410,11,11,62,1,5.866
60.0,2780,-10,34,58,0,4.713
40.0,2480,12,16,57,0,13.13
40.0,2550,-7,24,50,0,6.659
40.0,2635,-20,11,58,1,12.64
40.0,2570,13,35,62,0,2.836
60.0,2510,-25,36,57,0,17.08
60.0,2505,-24,10,63,1,17.08
40.0,2670,-22,12,60,0,17.53
40.0,2447,6,31,61,0,13.03
60.0,2585,-29,8,48,0,12.26
40.0,2412,3,7,62,0,7.002
40.0,2450,3,7,65,0,4.645
60.0,2410,-4,39,58,0,15.25
40.0,2680,-27,6,61,1,10.56
40.0,2730,-31,7,54,0,11.96
40.0,2520,-2,7,65,0,13.6
40.0,2470,-31,31,61,0,5.866
60.0,2230,-32,27,58,0,8.76
40.0,2540,-7,40,57,0,2.451
60.0,2470,-29,8,55,1,9.95
40.0,2685,-27,6,58,0,13.66
60.0,2516,-25,33,63,0,15.99
60.0,2300,-26,27,63,0,8.68
40.0,2415,2,37,57,1,3.505
40.0,2390,-4,35,58,0,10.02
40.0,2311,-4,35,64,0,16.12
40.0,2320,11,29,50,0,12.9
60.0,2505,0,36,56,1,9.01
40.0,2740,1,20,63,0,15.92
40.0,2460,-7,24,65,0,12.39
40.0,2440,11,29,61,0,11.91
40.0,2685,-27,8,61,0,6.868
60.0,2370,-27,38,56,0,17.26
40.0,2500,3,9,52,0,10.78
60.0,2200,-10,34,57,0,14.54
40.0,2760,11,29,59,1,15.45
60.0,2515,-17,19,55,1,3.433
40.0,2670,15,19,63,0,12.76
60.0,2465,13,27,55,0,5.929
60.0,2650,-32,27,57,1,5.044
40.0,2390,-7,24,59,0,12.09
40.0,2439,0,23,59,0,12.09
60.0,2379,-23,33,66,1,1.696
40.0,2490,-14,36,64,0,16.19
60.0,2508,-7,22,68,0,12.9
40.0,2735,-27,6,57,0,15.04
40.0,2660,-7,40,58,0,17.26
40.0,2450,-7,34,56,0,2.836
40.0,2360,13,35,61,1,3.865
40.0,2520,13,35,56,0,15.92
40.0,2450,11,29,57,0,4.507
40.0,2760,-11,23,61,0,10.78
40.0,2565,13,35,58,0,12.49
40.0,2450,-16,16,65,0,17.62
40.0,2447,-16,16,58,0,13.6
40.0,2410,1,20,61,1,13.32
40.0,2380,-22,12,61,0,14.89
40.0,2460,-7,24,56,0,6.872
40.0,2470,-7,16,59,0,2.613
60.0,2225,15,9,55,0,13.35
40.0,2094,3,7,56,0,15.18
40.0,2490,-7,40,52,0,15.25
60.0,2200,-28,14,55,0,14.24
40.0,2390,-4,35,52,0,8.14
40.0,2560,4,10,56,0,3.702
40.0,2780,-30,9,50,0,14.64
40.0,2430,9,16,62,0,9.01
40.0,2520,-7,40,60,0,14.24
40.0,2200,-23,35,50,1,13.1
40.0,2355,15,19,59,1,3.568
40.0,2580,-7,24,57,0,15.92
40.0,2091,-13,25,52,0,12.76
60.0,2770,-17,19,55,1,11.69
40.0,2447,13,35,64,0,7.468
40.0,2360,11,11,58,1,10.75
40.0,2880,-11,14,67,0,9.17
40.0,2442,-27,6,50,0,12.9
60.0,2320,-34,13,54,0,1.696
40.0,2630,-31,31,53,0,3.252
40.0,2618,11,29,62,0,15.91
40.0,2465,11,11,60,0,16.51
40.0,2412,11,29,53,0,12.77
60.0,2480,-14,7,56,1,11.22
40.0,2568,-20,11,59,0,14.51
40.0,2210,-22,12,63,0,17.26
40.0,2470,-20,11,64,1,15.78
60.0,2475,-32,27,56,0,10.34
40.0,2350,-27,6,50,0,17.62
40.0,2170,-16,16,63,0,15.7
40.0,2365,3,9,57,0,9.01
40.0,2447,9,16,58,0,12.36
40.0,2410,-11,23,65,1,3.505
40.0,2750,-27,6,60,0,5.984
60.0,2115,-24,10,48,0,3.505
40.0,2480,-16,16,61,0,2.169
40.0,2403,-22,12,50,1,16.51
40.0,2400,-13,25,61,0,15.92
40.0,2904,-30,9,57,0,13.03
60.0,2310,0,36,59,0,11.91
40.0,2447,3,36,67,0,12.31
60.0,2560,-8,12,55,0,15.92
60.0,2380,-18,13,63,1,5.188
40.0,2670,-23,35,58,0,8.87
60.0,2620,-32,27,60,0,15.92
60.0,1966,-11,30,57,0,5.241
40.0,2556,11,11,58,1,12.77
60.0,2510,15,15,57,0,9.21
60.0,2605,-24,10,63,0,6.872
40.0,2450,-24,36,50,0,13.63
40.0,2087,3,9,50,0,15.58
40.0,2965,-2,33,58,0,5.044
60.0,2470,-13,12,53,0,5.141
60.0,2610,8,34,62,0,11.77
40.0,2465,-22,12,53,0,13.3
40.0,2460,-27,6,56,0,10.78
60.0,2470,-17,19,64,0,10.55
60.0,2560,-32,27,68,0,5.866
60.0,2410,-27,38,63,0,13.14
60.0,2620,-24,10,64,0,3.836
60.0,2100,-23,33,58,0,12.9
60.0,1980,-25,36,56,1,13.84
40.0,2520,12,37,53,0,12.53
60.0,2400,-23,33,62,0,6.767
40.0,2460,-22,12,56,0,10.78
60.0,2560,14,35,53,1,14.64
60.0,2140,-27,38,63,0,3.836
60.0,2290,0,36,58,1,11.63
60.0,2285,-23,33,60,0,15.99
60.0,2650,-11,36,60,1,4.713
40.0,2387,-30,9,60,0,6.659
60.0,2506,15,15,54,1,17.9
60.0,2230,-13,12,54,0,15.11
40.0,2403,-7,34,59,1,14.24
60.0,2420,-34,13,55,1,11.91
60.0,2390,-14,7,68,1,3.505
60.0,2200,-32,27,48,0,12.56
40.0,2630,-2,33,62,0,6.659
40.0,2740,-22,12,56,0,10.84
40.0,2595,-20,11,56,0,2.865
60.0,2200,-32,27,60,0,13.24
40.0,2390,-7,24,62,0,6.659
40.0,2272,8,40,65,0,12.09
40.0,2630,15,19,62,0,3.702
60.0,2280,8,34,63,0,14.51
40.0,2620,12,37,59,0,6.659
40.0,2460,11,11,62,0,15.99
40.0,2568,9,16,62,0,9.74
40.0,2405,3,9,52,0,9.21
40.0,2170,2,37,58,0,8.47
60.0,2585,14,35,54,0,7.468
40.0,2520,-20,11,57,0,16.63
60.0,2247,-11,36,63,0,13.03
40.0,2140,13,35,56,0,3.568
40.0,2380,-20,11,62,0,10.84
40.0,2540,11,29,62,0,12.39
60.0,2438,-27,38,55,1,14.84
60.0,2215,-4,39,62,1,12.63
40.0,2600,-13,25,61,0,6.324
60.0,2470,-10,34,58,0,12.23
60.0,2590,-14,7,68,0,9.17
40.0,2450,13,35,61,0,10.78
60.0,2350,15,9,55,0,10.49
40.0,2139,-7,24,61,0,2.446
40.0,2390,-22,12,58,0,5.921
60.0,2280,-24,10,64,0,11.09
40.0,2180,11,11,62,1,15.25
40.0,2140,-27,8,61,0,15.92
60.0,2350,-14,26,48,0,7.595
60.0,2730,10,31,60,0,12.56
60.0,2090,-27,38,62,0,12.09
40.0,2447,-7,40,56,0,13.1
40.0,2439,-7,24,62,0,5.313
40.0,2478,-20,11,60,1,3.702
60.0,2254,-34,13,63,1,15.91
40.0,2420,-31,7,58,0,13.13
60.0,2685,8,34,66,0,6.324
40.0,2670,-22,12,50,0,11.22
40.0,2300,11,11,61,0,4.645
40.0,2447,-11,10,60,0,13.03
60.0,2650,-17,19,63,1,5.921
40.0,1945,0,23,60,0,9.95
40.0,2430,11,11,67,0,11.76
40.0,2160,11,11,65,0,3.505
40.0,2740,-7,16,60,0,12.09
40.0,2294,3,36,50,1,13.1
40.0,2050,2,37,53,0,10.75
40.0,2438,3,9,59,0,3.468
60.0,2540,-23,33,56,0,3.836
60.0,2140,-32,27,63,0,6.6
40.0,2365,3,9,58,0,14.64
40.0,2430,-30,9,59,0,15.45
40.0,2500,9,16,62,0,10.75
40.0,2245,-14,36,50,0,3.602
40.0,2450,-7,24,54,0,13.37
40.0,2440,-7,16,52,0,9.01
60.0,2300,8,34,63,1,5.866
40.0,2600,-32,7,61,1,12.76
60.0,2565,-14,7,53,1,4.574
60.0,2215,-24,10,54,1,4.512
60.0,2285,13,27,60,0,10.05
60.0,2565,-4,39,54,1,4.645
40.0,2752,11,11,61,0,10.7
60.0,2130,-10,34,65,0,10.02
40.0,2447,-27,6,61,0,13.1
60.0,2221,-27,38,48,1,10.62
40.0,2460,-31,7,59,0,7.129
40.0,1945,11,11,61,0,11.29
40.0,2568,13,35,59,0,13.33
40.0,2265,-31,31,59,0,12.23
60.0,2475,-24,10,48,0,4.373
60.0,2520,-11,9,63,0,12.49
40.0,2475,13,35,58,0,10.05
40.0,2650,4,10,50,1,12.9
60.0,2600,-7,22,56,1,3.286
40.0,2465,2,37,62,0,2.836
40.0,2400,13,35,58,1,6.395
40.0,2660,15,19,60,0,15.99
40.0,2400,-7,24,59,0,15.92
40.0,2760,-13,25,58,1,17.21
40.0,2360,-20,11,67,0,4.535
60.0,2310,-8,13,64,0,3.505
60.0,2475,-27,38,57,0,3.286
60.0,2175,-27,38,68,1,13.77
40.0,2462,-7,34,57,0,5.241
60.0,2110,-34,7,55,0,12.49
60.0,2495,-29,8,53,0,7.468
60.0,2490,-11,9,48,0,3.702
40.0,2100,11,29,65,0,13.16
40.0,2447,3,7,64,0,9.17
40.0,2385,-14,36,67,0,12.5
60.0,2247,-17,19,54,0,3.568
40.0,2760,-11,10,65,1,15.92
60.0,2130,-21,10,55,0,13.44
60.0,2450,-18,13,63,0,1.696
60.0,2130,-29,8,55,1,10.28
40.0,2465,-27,6,65,0,10.49
40.0,2586,-4,35,60,0,15.92
40.0,2440,-30,9,60,0,15.25
40.0,2422,-16,16,58,0,2.169
60.0,1950,-7,22,55,1,13.13
40.0,2140,2,37,63,0,10.84
40.0,2450,4,10,50,1,3.568
60.0,2290,-7,22,66,1,12.64
60.0,2650,-18,13,55,1,9.74
40.0,2440,-7,40,59,0,12.63
40.0,2420,-20,11,65,0,12.28
40.0,2750,-31,31,56,0,13.14
40.0,2591,11,29,63,0,5.313
60.0,2599,-21,10,59,0,6.34
40.0,2200,-23,35,63,0,14.84
40.0,2735,3,36,54,0,12.5
40.0,2462,-7,16,58,0,12.96
40.0,2390,-23,35,50,0,16.05
40.0,2577,8,40,62,0,3.865
60.0,2410,-25,36,57,1,12.79
60.0,2560,-21,10,56,0,12.77
60.0,2280,-27,38,63,0,15.04
60.0,2600,-7,22,56,0,13.03
40.0,2586,3,9,62,0,15.66
60.0,2830,-17,19,59,0,16.12
40.0,2350,13,35,61,0,15.92
40.0,2520,-2,33,65,0,15.38
40.0,2529,-20,11,62,0,15.38
40.0,2447,11,29,61,0,4.155
40.0,2600,-16,16,62,0,14.58
40.0,2660,-7,40,50,0,11.69
60.0,2506,-34,13,63,1,8.14
40.0,2091,6,31,60,0,15.7
40.0,2450,-7,40,60,0,15.91
60.0,2405,-10,34,62,0,12.12
40.0,2375,-7,24,62,0,5.241
60.0,2560,0,36,56,1,7.468
40.0,2670,-24,36,56,0,10.55
60.0,2020,-17,19,53,0,14.89
40.0,2415,-4,35,53,0,5.787
40.0,2030,-7,40,60,0,11.29
40.0,1945,13,35,50,0,6.592
60.0,2580,-4,39,64,0,4.535
40.0,2670,-13,25,61,0,13.16
40.0,2091,-20,11,56,0,16.12
40.0,2412,-20,11,60,0,11.89
40.0,2375,-7,40,60,0,13.24
40.0,2094,-7,40,63,0,12.43
40.0,2600,-7,24,62,0,6.939
60.0,2495,14,35,59,0,13.14
60.0,2290,-14,7,58,1,12.09
40.0,2568,-7,16,63,0,13.03
40.0,2710,-7,40,53,1,10.49
40.0,2750,11,11,56,0,14.51
60.0,2221,-10,34,60,1,3.865
60.0,2233,-4,39,63,0,7.129
40.0,2710,15,19,50,1,7.002
40.0,2715,2,37,58,0,12.26
40.0,2715,8,24,65,0,6.063
40.0,2447,-31,7,59,0,13.1
40.0,2311,-4,35,61,0,3.836
40.0,2040,15,19,62,0,15.45
40.0,2740,3,9,60,0,10.55
60.0,2480,-14,26,58,1,4.794
60.0,2505,-34,13,63,1,12.36
40.0,2750,13,35,57,0,11.29
40.0,2670,12,16,52,0,3.505
40.0,2400,-27,6,65,0,10.05
60.0,2495,8,34,53,0,6.939
60.0,2475,-29,8,63,1,12.69
40.0,2338,15,19,56,0,16.12
40.0,2660,-11,23,64,0,13.3
40.0,2735,9,16,50,0,15.18
40.0,2200,-24,36,61,1,13.32
40.0,2470,-13,25,58,0,6.939
60.0,2586,-32,27,63,0,15.91
60.0,2405,-4,39,57,0,13.5
40.0,2580,-7,24,60,0,13.63
40.0,2272,-20,11,61,0,6.324
40.0,2565,-4,35,53,0,14.54
60.0,2505,-7,22,58,0,8.53
40.0,2311,-20,11,61,0,5.313
60.0,2305,-27,38,63,1,16.05
60.0,2215,-21,10,65,1,15.7
40.0,2210,11,11,50,0,5.929
60.0,2520,-21,10,63,0,9.74
40.0,2140,9,16,52,0,12.36
40.0,2735,-20,11,61,0,11.76
40.0,2040,8,40,67,0,3.113
40.0,2580,3,7,54,0,13.3
40.0,2365,-16,16,54,0,15.66
60.0,2495,-4,39,53,0,13.77
40.0,2520,-4,35,59,0,3.903
40.0,2094,-2,33,50,0,8.53
40.0,2350,-4,35,50,0,15.92
40.0,2447,-31,7,61,0,14.51
40.0,2020,15,19,61,1,4.535
40.0,2360,15,19,67,0,13.5
40.0,2500,-7,24,50,0,3.505
40.0,2510,4,10,63,0,2.865
60.0,2470,-23,33,55,0,15.99
40.0,2375,13,35,50,0,9.47
60.0,2560,15,9,63,0,13.03
60.0,2310,10,31,48,0,6.34
40.0,2500,-2,7,60,0,12.31
60.0,1980,-8,13,68,1,7.595
60.0,2110,-27,38,66,0,12.09
40.0,2447,8,40,50,0,15.11
40.0,2469,-13,25,59,1,14.54
40.0,2550,-2,33,54,0,4.709
60.0,2195,-14,7,54,0,14.84
40.0,2294,-7,24,62,1,3.113
60.0,2495,-29,8,63,0,12.49
40.0,2540,4,10,53,0,12.69
60.0,2460,-10,34,62,0,3.836
40.0,2670,-7,40,59,0,15.62
60.0,2200,-14,7,59,0,13.03
40.0,2880,3,9,60,0,13.03
40.0,2300,-30,9,58,0,3.908
40.0,2420,6,31,53,0,3.702
40.0,2390,-27,6,50,0,13.33
60.0,2310,-21,10,56,0,9.95
60.0,2380,15,36,60,0,14.54
40.0,2580,-7,40,61,0,11.49
40.0,2420,4,10,61,0,5.317
40.0,2710,-13,25,59,0,14.54
60.0,2505,-32,27,55,0,9.17
60.0,2495,-14,7,68,0,2.865
40.0,2618,11,29,61,0,15.58
40.0,2450,-16,16,67,0,13.37
40.0,2630,-7,40,56,0,16.25
40.0,2405,-22,12,59,0,13.32
40.0,2210,11,11,58,0,14.54
40.0,2430,-7,24,65,0,7.927
40.0,2618,11,11,50,0,11.96
40.0,2520,-23,35,65,0,2.865
40.0,2360,-32,7,59,0,12.76
40.0,2685,11,29,56,0,3.836
40.0,2740,-24,36,67,0,3.836
40.0,2513,3,9,58,1,12.43
60.0,2435,15,9,53,0,14.58
40.0,2595,11,11,64,1,15.58
60.0,2350,-23,33,64,0,5.921
60.0,2466,-10,34,48,0,13.77
40.0,2510,11,29,67,0,5.701
40.0,2338,-24,36,58,0,15.85
40.0,2540,13,35,57,0,13.5
60.0,2840,-4,39,63,1,10.55
60.0,1760,15,36,54,0,13.5
40.0,2540,3,9,60,0,12.79
40.0,2385,-7,40,61,0,2.446
40.0,2400,-2,7,50,0,4.311
60.0,2515,-18,13,54,1,6.872
40.0,2450,3,9,61,0,5.313
40.0,2529,-16,16,59,0,9.95
60.0,2560,-27,38,65,1,14.58
60.0,2230,-21,10,64,0,13.7
40.0,2540,8,40,61,0,12.49
40.0,2580,-13,25,60,0,5.313
60.0,2560,-27,38,54,0,12.9
40.0,2450,-13,25,56,0,15.11
40.0,2490,-2,33,56,0,12.36
40.0,2469,-22,12,64,0,2.613
60.0,2261,-18,13,54,1,12.9
40.0,2660,8,40,61,0,15.92
40.0,2465,-13,25,65,0,4.512
60.0,2020,-7,22,58,0,14.51
40.0,2100,-16,16,61,0,15.25
60.0,2090,-13,12,54,0,12.22
40.0,2483,-27,6,61,0,11.42
40.0,2495,11,11,67,0,15.91
40.0,2425,-22,12,56,1,12.66
60.0,2499,-8,13,63,0,8.68
40.0,2447,-13,25,62,0,13.13
40.0,2360,-23,35,50,0,5.051
40.0,2370,-27,6,52,1,17.62
40.0,2495,-31,7,50,0,4.574
60.0,2380,-21,10,63,1,5.921
40.0,1800,-13,25,61,0,15.99
60.0,2087,13,27,53,0,11.22
40.0,2529,-7,24,59,0,12.49
40.0,2442,3,9,56,0,12.09
40.0,2460,8,40,59,0,6.868
60.0,2167,-11,36,62,0,15.31
60.0,2465,-23,33,63,0,15.48
40.0,2213,2,37,64,0,12.5
40.0,2640,-11,10,59,0,13.19
40.0,2450,-31,31,53,0,15.92
40.0,2338,-20,11,61,0,12.66
40.0,2500,-20,11,50,0,13.3
60.0,2505,-32,27,54,0,12.56
40.0,1800,-31,31,61,0,15.99
40.0,2091,4,10,56,0,16.86
60.0,2250,-29,8,48,0,14.51
40.0,2360,-2,7,61,0,16.02
40.0,2520,-22,12,50,0,15.85
40.0,2520,2,37,50,0,11.22
40.0,2735,8,40,61,0,13.84
60.0,2580,0,36,56,1,17.39
40.0,2440,11,11,60,1,16.12
40.0,2200,-11,23,61,0,7.002
60.0,2480,-7,22,55,0,13.5
60.0,2335,-28,14,62,1,16.39
40.0,2480,4,10,50,0,5.701
40.0,2460,-11,23,62,0,17.26
40.0,2400,-16,16,64,0,12.43
40.0,2450,-30,9,56,0,8.75
40.0,2272,-7,24,61,0,3.505
40.0,2500,3,7,62,0,15.99
40.0,2730,-16,16,65,0,15.92
60.0,2340,-14,7,54,1,10.49
60.0,2600,-32,27,64,0,13.32
40.0,2200,-4,35,65,1,4.311
40.0,2478,8,40,67,1,3.252
40.0,2540,-13,25,61,0,11.42
60.0,2840,-14,7,64,1,13.5
60.0,2090,-27,38,68,0,7.468
40.0,2440,3,36,57,0,14.89
40.0,2700,-2,7,57,0,12.79
40.0,2370,2,37,67,0,6.118
40.0,2513,-7,40,50,1,5.701
60.0,2410,-7,22,63,1,2.446
60.0,2415,-7,22,60,0,12.63
40.0,2380,-13,25,59,0,11.29
40.0,2688,-13,25,56,0,12.49
40.0,2395,-30,9,56,1,6.118
40.0,2300,4,10,65,0,12.09
60.0,2525,-17,19,68,0,15.11
40.0,2170,-7,40,50,0,4.713
60.0,2420,-24,10,56,0,13.03
40.0,2620,-27,8,52,0,3.433
60.0,2200,-7,22,48,0,11.09
40.0,2405,-4,35,61,0,13.16
40.0,2140,4,10,67,0,3.836
40.0,2635,11,29,67,1,10.28
40.0,2730,4,10,62,0,3.836
40.0,2080,13,35,56,0,11.46
60.0,2460,-34,13,65,0,2.836
40.0,2020,13,35,54,1,12.09
40.0,2430,-4,35,52,0,17.21
40.0,2540,-22,12,56,0,5.866
60.0,2590,-29,8,58,1,8.76
40.0,2403,-2,33,50,1,3.505
60.0,2580,-4,39,54,0,2.836
40.0,2447,-4,35,59,0,5.787
60.0,2506,-21,10,62,0,5.313
40.0,2465,2,37,57,0,14.04
60.0,2510,-27,38,55,1,6.118
40.0,2030,-16,16,58,0,8.68
40.0,2465,-22,12,52,0,13.13
40.0,2680,-7,24,50,0,9.88
40.0,2447,-7,40,50,0,16.39
60.0,2490,-34,13,63,1,13.3
60.0,2500,-14,7,60,0,17.9
40.0,2350,-13,25,60,0,12.96
60.0,2330,-34,13,55,1,15.11
40.0,2635,-30,9,67,0,12.39
40.0,2200,2,37,59,0,12.56
40.0,2450,3,9,54,0,15.18
40.0,2460,-22,12,54,0,16.86
60.0,2190,-14,7,64,1,7.729
40.0,2630,15,19,65,0,5.335
60.0,2525,14,35,66,0,6.659
60.0,2270,0,36,55,0,16.12
40.0,2710,-7,40,59,0,8.87
40.0,2424,11,11,59,0,6.6
40.0,2210,-27,6,59,0,6.063
40.0,2730,-22,12,61,0,7.595
40.0,2520,-16,16,50,0,9.21
